Country,ISO3,Disease,Year,Latest Reported Cases Aggregate,Cases,Cases Lower,Cases Upper,Incidence,Incidence Lower,Incidence Upper,Derived_Cases_Method,Year Range Incidence Estimate
Thailand,THA,Avian infectious laryngotracheitis,2021,4.0,3.969091523501954,1.231975217378479,9.219168228110176,4.9512977970438275e-09,1.5368444249017204e-09,1.1500578172141484e-08,None,2014
Thailand,THA,Fowl cholera (-2011),2021,926.0,1203.7650189635467,1038.274325463457,1409.9363831640796,7.508266124956865e-07,6.476047919220842e-07,8.794222640868782e-07,None,2005-2011
Thailand,THA,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,64690.0,94920.75299716688,93037.50258184699,96908.43661370716,5.9205099255804855e-05,5.803045594291543e-05,6.0444880885117425e-05,None,2005-2008
Thailand,THA,Infectious bursal disease (Gumboro disease),2021,204412.0,203857.06100838844,202266.40777739586,205585.45768120402,0.00012715214692153291,0.00012616000579908213,0.00012823020301923902,None,2005-2016
Thailand,THA,Marek's disease (-2011),2021,1442.0,1972.16261367055,1802.020360859809,2184.7901166602023,1.2301006850887226e-06,1.1239775387040032e-06,1.3627232362329604e-06,None,2005-2009
Tajikistan,TJK,Fowl cholera (-2011),2021,11.0,128.01843609344382,49.80909181389742,268.77208117169704,3.650785264742024e-06,1.420438368045897e-06,7.664748792896169e-06,None,2005-2006
Turkmenistan,TKM,Infectious bursal disease (Gumboro disease),2021,7.0,8.169251312555005,3.509978168644741,15.79734446095983,4.2487329671330154e-07,1.8254989825222942e-07,8.216015842392318e-07,None,2014
Turkmenistan,TKM,Newcastle disease (velogenic),2021,1.0,1.1670359017935723,0.06655731582993889,5.133474370465632,6.069618524475737e-08,3.4615688898680997e-09,2.6698605489354476e-07,None,2014
Trinidad and Tobago,TTO,Marek's disease (-2011),2021,7700.0,8803.021978021978,8528.160762998548,9083.734106522912,0.0001259157509157509,0.00012198421963323248,0.0001299309718864131,None,2007
Tunisia,TUN,Avian infectious bronchitis,2021,3100.0,3329.157450420921,3195.5432304666765,3468.2674862875274,2.9240455585162828e-05,2.8066903200722643e-05,3.0462278489541717e-05,None,2014
Tunisia,TUN,Infectious bursal disease (Gumboro disease),2021,7700.0,8413.02864545847,8136.679922901781,8697.764699490921,3.694640372342978e-05,3.573279897984612e-05,3.8196842019818804e-05,None,2013
Tunisia,TUN,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),2021,41.0,67.20851330338631,48.67930127657683,89.93083625937271,5.903017737848422e-07,4.2755711260052815e-07,7.898751148120866e-07,None,2006
Tunisia,TUN,Newcastle disease (velogenic),2021,143470.0,152507.30926755228,149797.88864029123,155305.3421959493,0.0006697465153663329,0.0006578479051785008,0.0006820342726723552,Adjusted_Susceptible_Cases,2013-2022
Tunisia,TUN,Pullorum disease,2021,79804.0,96234.28113203075,94156.04969184217,98370.5623868235,0.00042261957644199727,0.0004134928777160418,0.00043200120498892655,None,2005-2020
Türkiye (Rep. of),TUR,Fowl typhoid,2021,5000.0,9496.12626331273,9130.613856690368,9871.358427812997,5.759346843993116e-06,5.537665637662309e-06,5.986923028476727e-06,None,2005
Türkiye (Rep. of),TUR,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,2057111.0,2359662.1729311734,2354104.364799078,2365488.3240573513,0.0014311217555167779,0.0014277509763340316,0.0014346552832069912,None,2005-2015
Türkiye (Rep. of),TUR,Newcastle disease (velogenic),2021,111379.0,116749.26497880039,112039.91802257576,121980.73385824123,7.080776857316164e-05,6.79515762924854e-05,7.39806248457935e-05,Adjusted_Susceptible_Cases,2006-2022
Chinese Taipei,TWN,Avian infectious bronchitis,2021,2979.0,3293.4541134350357,3019.59486808482,3592.9483047306567,6.061798840511888e-06,5.557744556240731e-06,6.613035772622147e-06,None,2005-2018
Chinese Taipei,TWN,Avian infectious laryngotracheitis,2021,2560.0,2907.9814846044133,2771.3247772983523,3061.838868251105,5.352313463149995e-06,5.100788638038023e-06,5.635497159558312e-06,None,2006-2016
Chinese Taipei,TWN,Duck virus hepatitis,2021,10750.0,12404.087042710975,11957.642354016987,12862.31101781295,2.2830462445608655e-05,2.2008754353415044e-05,2.3673851017393198e-05,None,2009-2014
Chinese Taipei,TWN,Fowl cholera (-2011),2021,70.0,79.90132062707727,62.61545158169965,100.10773169989335,2.941262978322892e-07,2.3049495072527125e-07,3.6850850872294e-07,None,2008
Chinese Taipei,TWN,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,112345.0,186231.17219901766,182603.79566696892,189991.56055694944,0.0003427695862219708,0.00033609318324238316,0.0003496908054048945,Adjusted_Susceptible_Cases,2012-2024
Chinese Taipei,TWN,Infectious bursal disease (Gumboro disease),2021,290.0,332.3425548755546,277.7476239974812,395.623030125877,6.116963055836224e-07,5.112110772197264e-07,7.281677966952327e-07,None,2008-2012
Chinese Taipei,TWN,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),2021,1.0,1.0,0.057031078245021974,4.398728747398595,3.6811193547733996e-09,2.0993820595134654e-10,1.619224552844712e-08,None,2021
Chinese Taipei,TWN,Low pathogenic avian influenza (poultry) (2006-2021),2021,4167.0,4740.452640047465,4370.434832194514,5160.389944916811,8.725085981832689e-06,8.044046124783527e-06,9.498005652205655e-06,None,2008-2017
Chinese Taipei,TWN,Marek's disease (-2011),2021,36020.0,39095.399197213366,38604.23117710827,39603.17923487513,7.195741533372727e-05,7.105339128109998e-05,7.289201479602941e-05,None,2006-2011
Chinese Taipei,TWN,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2021,28356.0,31618.93452301884,30790.783033903175,32475.46071506503,5.819653592499874e-05,5.66722736873647e-05,5.977302349670453e-05,None,2006-2021
Chinese Taipei,TWN,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),2021,615.0,651.4074609550405,574.3371358981948,736.813244412399,1.1989543061826986e-06,1.0571017735599826e-06,1.3561487474299325e-06,None,2006-2019
Chinese Taipei,TWN,Newcastle disease (velogenic),2021,70297.0,76758.87651014801,75562.66759854941,77983.59202096255,0.00014127929298608351,0.00013907759909766453,0.00014353345497155885,None,2005-2016
Chinese Taipei,TWN,Pullorum disease,2021,52208.0,57266.60355903074,56610.485342730106,57942.55301180534,0.00010540260137164163,0.00010419497663911981,0.00010664672667837017,None,2005-2019
Tanzania,TZA,Fowl pox (-2005),2021,2378.0,3575.942594013814,3320.4637179514702,3858.2994099592784,2.281273983115886e-05,2.1182911337344786e-05,2.4614036248081544e-05,None,2005
Tanzania,TZA,Fowl typhoid,2021,2942.0,4290.884590632229,4013.428468617102,4582.94297620238,2.737371510814682e-05,2.5603682687411334e-05,2.9236902726615162e-05,None,2005-2014
Tanzania,TZA,Infectious bursal disease (Gumboro disease),2021,343.0,367.2486441442057,295.06387086352686,453.12148151873447,4.685728337044576e-06,3.7647222474166437e-06,5.781380544027949e-06,None,2018
Tanzania,TZA,Newcastle disease (velogenic),2021,5717.0,22677.623107145268,21550.666136883345,23905.70589368875,0.00014467198572997646,0.00013748255930950387,0.0001525065446928189,Adjusted_Susceptible_Cases,2005-2023
Uganda,UGA,Fowl pox (-2005),2021,269.0,323.1127906976744,283.5303751323961,368.7984802059995,3.6798905608755133e-06,3.2290914541586025e-06,4.200199079847384e-06,None,2005
Uganda,UGA,Fowl typhoid,2021,96.0,115.31162790697674,93.75610036232852,139.94049067732107,2.6265389876880985e-06,2.135552653318798e-06,3.1875289716376304e-06,None,2005
Uganda,UGA,Infectious bursal disease (Gumboro disease),2021,140.0,168.16279069767444,141.8227012491612,197.57624070887647,3.830369357045144e-06,3.23040148622883e-06,4.500341454561277e-06,None,2005
Uganda,UGA,Newcastle disease (velogenic),2021,32315.0,38816.08438374516,38220.00024062823,39431.73169545797,0.0004420714581600724,0.00043528273151447215,0.0004490829872496779,None,2005-2006
Ukraine,UKR,Avian tuberculosis (-2005),2021,62.0,126.28994141551841,87.33978582456929,180.64886315821113,1.3373482541134244e-07,9.24885297894163e-08,1.9129824516849615e-07,None,2005
Ukraine,UKR,Fowl cholera (-2011),2021,790.0,1071.57271049352,928.8532402381359,1258.417995577456,1.1347427019694577e-06,9.836098150311023e-07,1.3326026526477007e-06,None,2005-2011
Ukraine,UKR,Fowl typhoid,2021,182903.0,192685.9667759826,191349.21659256791,194070.883710997,0.00020404494480852857,0.00020262939222853845,0.00020551150360519457,None,2005-2013
Ukraine,UKR,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,11024.0,11073.169427519646,10580.510212757483,11597.484827688704,1.1725940827442544e-05,1.1204238993274057e-05,1.2281165002195951e-05,None,2006-2021
Ukraine,UKR,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),2021,119.0,119.0,91.56369383843472,151.55314722237145,2.5203027328341436e-07,1.9392288051209738e-07,3.209746311883682e-07,None,2021
Ukraine,UKR,Newcastle disease (velogenic),2021,58874.0,107508.13766151395,106563.19600567559,108467.09674734158,0.0001138458206513542,0.00011284517399690954,0.00011486131107349179,None,2006
Ukraine,UKR,Pullorum disease,2021,818.0,1337.724432907307,1154.0231597551533,1574.3301108444773,1.416584262199702e-06,1.222053665245717e-06,1.6671380171195028e-06,None,2005-2011
Uruguay,URY,Avian infectious bronchitis,2021,7380.0,2561.0926127071193,2503.104540035877,2619.968711435469,0.00014248937447371588,0.00013926314041998994,0.00014576501489282112,None,2011
Uruguay,URY,Avian infectious laryngotracheitis,2021,50.0,17.351575966850405,12.975769822049138,22.615315459549745,9.653751658110833e-07,7.219220875048217e-07,1.258229451511643e-06,None,2011
Uruguay,URY,Avian tuberculosis (-2005),2021,28.0,15.139900843524995,9.385127295680785,24.9321204923546,4.2116302043987447e-07,2.610762514175977e-07,6.935638007841898e-07,None,2005
Uruguay,URY,Fowl typhoid,2021,479.0,236.1449906588521,203.32161394697124,272.7535713071845,1.3138201967836937e-05,1.131203512303573e-05,1.517496304827194e-05,None,2015-2019
Uruguay,URY,Infectious bursal disease (Gumboro disease),2021,7380.0,2561.0926127071193,2503.104540035877,2619.968711435469,0.00014248937447371588,0.00013926314041998994,0.00014576501489282112,None,2011
Uruguay,URY,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2021,35.0,18.924876054406244,13.327410951283186,25.905014508499605,1.0529075510996861e-06,7.414860518437874e-07,1.4412556948290096e-06,None,2005
Uruguay,URY,Pullorum disease,2021,53.0,54.223071529908125,40.02695746075171,72.01952360301759,1.5083819120803723e-06,1.113473230599017e-06,2.0034450954981015e-06,None,2012-2020
United States of America,USA,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,24985.0,26282.832726570145,25897.819794956886,26689.41948018295,2.3535361675316995e-06,2.319059599920204e-06,2.3899445957944435e-06,None,2014-2015
United States of America,USA,Newcastle disease (velogenic),2021,2.0,1.9927199585873816,0.3312578324377585,6.149369667709162,3.568822693572497e-10,5.932597125516613e-11,1.1013092896828374e-09,None,2019
Venezuela,VEN,Fowl typhoid,2021,11.0,7.307048197439711,3.794015507487723,12.513225873648523,3.874958608396684e-08,2.0119824933249136e-08,6.635816681063643e-08,None,2014
Venezuela,VEN,Newcastle disease (velogenic),2021,288980.0,153680.67148353945,152510.58104722627,154904.66462425614,0.00040748755504170704,0.0004043850354699988,0.00041073299877567634,None,2005-2016
Vietnam,VNM,Duck virus enteritis (-2005),2021,60213.0,161509.65257836197,159693.25627196216,163339.77667622064,0.0001217654196157735,0.00012039600141131043,0.00012314518748207225,None,2005
Vietnam,VNM,Duck virus hepatitis,2021,12857.0,12857.0,12545.26326638957,13173.854565350386,9.693154402895055e-06,9.458129724358842e-06,9.932037519112172e-06,None,2021
Vietnam,VNM,Fowl cholera (-2011),2021,54473.0,145217.9717473404,143519.92064568476,146929.63329438638,0.00010948278931494302,0.00010820259397292277,0.00011077324584920565,None,2005-2006
Vietnam,VNM,Fowl typhoid,2021,54931.0,147341.71567239636,146112.9910931322,148577.30417119036,0.00022216784630940342,0.0002203151252912126,0.0002240309170253172,None,2005
Vietnam,VNM,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,771204.0,1719450.2353738681,1699925.1840613133,1739577.411459376,0.0012963285851733022,0.0012816082509509298,0.001311502873536924,Adjusted_Susceptible_Cases,2005-2022
Vietnam,VNM,Infectious bursal disease (Gumboro disease),2021,187808.0,187808.0,186609.5830172578,189011.5349201884,0.00014159227985524728,0.00014068876886102065,0.0001424996493668489,None,2021
Vietnam,VNM,Low pathogenic avian influenza (poultry) (2006-2021),2021,2.0,3.571611291073934,0.59372327230068,11.021698279043216,5.385421126468537e-09,8.952401572688178e-10,1.6618966041983136e-08,None,2013
Vietnam,VNM,Newcastle disease (velogenic),2021,49915.0,49915.0,49298.35023725976,50536.76766400747,3.7631936067551264e-05,3.716703124039488e-05,3.81006993848066e-05,None,2021
Vietnam,VNM,Pullorum disease,2021,15720.0,42165.84024266936,41510.12031484553,42828.42403201599,6.35793731041456e-05,6.259065186195044e-05,6.45784439565983e-05,None,2005
Samoa,WSM,Fowl pox (-2005),2021,16.0,12.974789915966387,7.609952123230619,20.40911882768709,2.689075630252101e-05,1.5771921498923563e-05,4.229869187085407e-05,None,2005
South Africa,ZAF,Avian chlamydiosis,2021,113.0,116.60857452355286,76.01780704682488,181.6896997223095,1.0008838590037977e-07,6.524820012671054e-08,1.559493275192862e-07,None,2005-2021
South Africa,ZAF,Avian infectious bronchitis,2021,3539.0,3352.8690356802817,3177.484262242512,3548.6488590727936,2.8778608373162166e-06,2.7273232035563204e-06,3.0459041102511756e-06,Adjusted_Susceptible_Cases,2005-2022
South Africa,ZAF,Avian infectious laryngotracheitis,2021,45.0,49.03328865914781,36.06686953387359,64.78745181611436,8.417327348925341e-08,6.191439644767907e-08,1.112177471574145e-07,None,2008
South Africa,ZAF,Fowl cholera (-2011),2021,24.0,22.496296254578894,14.65365661633391,32.733756120445975,3.8618394745967393e-08,2.515528286422955e-08,5.619258837419999e-08,None,2010
South Africa,ZAF,Fowl pox (-2005),2021,711.0,1116.941129515067,1036.8387144037283,1201.063266898876,1.917403334286192e-06,1.7798950683979625e-06,2.0618120792457634e-06,None,2005
South Africa,ZAF,Fowl typhoid,2021,50820.0,52960.13640291197,51784.59354888592,54179.58962909684,4.545715948667873e-05,4.444815832791379e-05,4.650385014033389e-05,None,2015-2021
South Africa,ZAF,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,212710.0,217388.95493411768,214408.9485516725,220430.25337680144,0.00018659099213610134,0.00018403316969456618,0.00018920142325931237,Adjusted_Susceptible_Cases,2017-2023
South Africa,ZAF,Infectious bursal disease (Gumboro disease),2021,522.0,521.0321685698827,464.08238601143745,583.2119633417348,8.944328316748426e-07,7.966696639671182e-07,1.001174129555549e-06,None,2016-2019
South Africa,ZAF,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),2021,629.0,650.955170553221,549.9301071416131,780.6126069628626,5.587329455006634e-07,4.7202032103316337e-07,6.700215328386469e-07,None,2017-2021
South Africa,ZAF,Low pathogenic avian influenza (poultry) (2006-2021),2021,5524.0,5832.415279951126,5610.658261449651,6078.415146953211,5.006124409428496e-06,4.8157841867254885e-06,5.217272943921332e-06,None,2007-2021
South Africa,ZAF,Marek's disease (-2011),2021,13.0,19.218269873432845,9.082958420193505,38.11667147615361,1.649557606967635e-08,7.796156081933832e-09,3.271660029745661e-08,None,2005-2010
South Africa,ZAF,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2021,40.0,54.07290875317916,34.33604314039153,80.34115241728834,9.282456594906882e-08,5.894316348809247e-08,1.3791809564053288e-07,None,2005-2019
South Africa,ZAF,Newcastle disease (velogenic),2021,986686.0,1548523.9492816336,1543728.745345009,1553381.6581939093,0.0013291412166296158,0.0013250253595921647,0.0013333107234278089,Adjusted_Susceptible_Cases,2005-2022
South Africa,ZAF,Pullorum disease,2021,21.0,24.22497420917597,12.261852646534557,42.698344651710684,2.07929697878694e-08,1.0524689496929382e-08,3.664917793797953e-08,None,2005-2019
Zambia,ZMB,Infectious bursal disease (Gumboro disease),2021,54373.0,54448.63453637609,53485.87799582241,55468.65773646937,0.0006074415919538589,0.0005967008567520015,0.0006188212072880246,None,2018-2021
Zambia,ZMB,Marek's disease (-2011),2021,11.0,12.480962025316455,6.48045040800577,21.37348662869595,2.7848101265822783e-07,1.4459481476205476e-07,4.76895145448167e-07,None,2011
Zambia,ZMB,Newcastle disease (velogenic),2021,97895.0,98291.45942608558,96486.40036081303,100153.49161656483,0.0010965623123085097,0.0010764246548352562,0.0011173355751769917,None,2020-2021
Zambia,ZMB,Pullorum disease,2021,392.0,444.7761012658228,382.39740958846124,515.8521113267813,4.962025316455696e-06,4.266114168285748e-06,5.754965765170034e-06,None,2011
Zimbabwe,ZWE,Avian infectious bronchitis,2021,1385.0,1258.501383358771,1018.8634744228387,1545.5616040151315,1.4405097960954285e-05,1.1662147020235092e-05,1.7690855651749915e-05,Adjusted_Susceptible_Cases,2012-2023
Zimbabwe,ZWE,Fowl cholera (-2011),2021,474.0,573.9094461999003,505.91020563746406,651.1923906062759,6.569100282720771e-06,5.790765245092016e-06,7.4536987421310125e-06,None,2005
Zimbabwe,ZWE,Fowl pox (-2005),2021,2429.0,2940.983216918898,2528.051767680183,3403.460177217835,3.366317423360497e-05,2.893666534287395e-05,3.8956792505211864e-05,None,2005
Zimbabwe,ZWE,Fowl typhoid,2021,30.0,36.32338267087976,16.758483657906726,68.1989626207159,4.1576584067852984e-07,1.9182148066052455e-07,7.806211025091959e-07,None,2005
Zimbabwe,ZWE,High pathogenicity avian influenza viruses (poultry) (Inf. with),2021,8228.0,9926.524801148918,9713.580021442682,10142.55674924187,0.0002272425983208131,0.00022236776790345519,0.00023218810162517874,None,2017
